date,income,essential_need,entertainment_need,unexpected_expense,debt_balance,investment_opportunity,inflation_rate,interest_rate
2015-02-20,8.285680232864152,9.983132531451258,4.584914705962591,0.0,0.0,0.1219421340953245,0.024522761870665905,0.007624701116836453
2015-02-21,18.662278565959994,12.368168564890205,4.533500775255938,8.136355438604399,0.0,0.2222719202311606,0.027447733353551475,0.013846116201319106
2015-02-22,15.243730882456175,10.22585701207153,4.423666075843615,0.0,0.0,0.5486023864498552,0.018642956623459682,0.011645097272385994
2015-02-23,13.175197792822905,13.789082049612905,1.1532022371835886,0.0,0.0,0.03806701229195253,0.021756708881223157,0.006978950136837189
2015-02-24,18.792749211479368,7.22575055697011,1.7314889247730134,0.0,0.0,0.6206656092691216,0.025175232764341558,0.010440583077693013
2015-02-25,8.571439508104064,14.42167157747669,4.844224705353044,0.0,0.0,0.2200293819981961,0.017240719061194183,0.006816684483023214
2015-02-26,7.715110105591122,10.63648870407047,1.8483368033880194,6.844954512415886,0.0,0.5286870887936114,0.02928916576982646,0.006667478264322589
2015-02-27,11.898161082984094,8.937004969052396,4.303241979995914,0.0,0.0,0.16365480573335955,0.02193311850216568,0.006508597315049138
2015-02-28,6.202755731451264,6.499438852379646,4.2680086743708205,0.0,0.0,0.25638179728965405,0.02053669771635392,0.00797942587154065
2015-03-01,9.204035321592936,10.161714561092525,4.983588369214441,4.484999112838979,0.0,0.4621455670818032,0.023093950338253427,0.014901862662822469
2015-03-02,16.54357716082756,13.181792508980552,2.290746522723904,0.0,0.0,0.7300715935630073,0.013834736857514698,0.007749850310547682
2015-03-03,9.168392363257887,8.436429967126552,3.213800108744686,0.0,0.0,0.06623757148163611,0.023081218011045814,0.011470697552840796
2015-03-04,16.8662903119474,12.46208177337407,1.3167119369150009,0.0,0.0,0.10408912841284901,0.026510439203166182,0.005408935929956632
2015-03-05,13.131765682754718,8.796685659092667,3.6000608971261374,0.0,0.0,0.7049460614159664,0.01415127865587756,0.013878415839414751
2015-03-06,16.195498321480773,8.171906949915966,4.4797675567653865,0.0,0.0,0.665105608048553,0.01916966968463621,0.00958860931629294
2015-03-07,12.941162759793855,5.347231239879864,1.8503832696066524,0.0,0.0,0.8756952175621885,0.017186317502361652,0.0051899797054505625
2015-03-08,12.65197010101074,13.352913960891883,1.8465537341854485,0.0,0.0,0.02445932677999596,0.021092596297472184,0.014977848544497144
2015-03-09,7.04487525261231,13.531221895862128,3.760060910357458,0.0,0.0,0.33328464372883326,0.02756438103893344,0.013423127400800258
2015-03-10,18.79351692939987,6.0951562815681095,4.229050414848842,0.0,0.0,0.47199854806822517,0.026119000929038426,0.0063351804206035365
2015-03-11,16.931687984277325,8.52879498833558,4.21978216327378,0.0,0.0,0.024899810052739668,0.011433181367230462,0.006731060234439693
2015-03-12,13.477324270480604,10.523878239963215,4.62583244582904,0.0,0.0,0.4809553227386457,0.016945021311241953,0.010744978844952398
2015-03-13,10.198987832987115,8.667705667356515,3.498039155827168,0.0,0.0,0.9629748282577493,0.015963841770033387,0.008187741852181145
2015-03-14,8.383254121007607,6.7294252050713945,1.8271822394190202,0.0,0.0,0.4783683792245107,0.02498673613524853,0.009543587171164415
2015-03-15,13.104555101040173,14.328953868234958,2.056163074376543,0.0,0.0,0.4631886104990577,0.017100762288992665,0.007976562082914484
2015-03-16,6.999385747997247,8.044504528784472,3.460526516662825,0.0,0.0,0.34576702261153425,0.014070251303019997,0.005717609070974539
2015-03-17,14.759297239993376,8.481669320061307,4.7516220281717585,0.0,0.0,0.3625564626164497,0.014369541440637632,0.007075840715078128
2015-03-18,19.210345009293356,11.110417941148611,4.457308678241042,0.0,0.0,0.3569358255909185,0.029093347824015584,0.013774611229800487
2015-03-19,15.296549711713288,14.991760124573636,2.271372968384832,0.0,0.0,0.2921344443005197,0.01738284722659452,0.005496520352200074
2015-03-20,5.301510151769143,10.321393857271676,2.670767051754341,0.0,0.0,0.3676373806546428,0.010212149549948476,0.01380807122870474
2015-03-21,8.67295242183722,13.225394330452282,2.428296187806893,0.0,0.0,0.9748183113331804,0.011333096062972479,0.006321885618605061
2015-03-22,17.00929497172753,8.8706187453487,1.0444244279080515,0.0,0.0,0.8756664360505342,0.02216216934687494,0.008087127817545527
2015-03-23,6.923339028849499,5.940647982318463,4.902689651162931,0.0,0.0,0.8398082020705198,0.019999066739959395,0.011056632894715899
2015-03-24,8.874975870357522,13.099763277285584,2.759298778742148,0.0,0.0,0.524991940492053,0.02887450753882681,0.011418849252947777
2015-03-25,8.133742331018256,14.537450584803164,2.0619291122582344,0.0,0.0,0.33898691461972563,0.01369691268119235,0.005011207598684534
2015-03-26,6.260402955644743,6.991855506789201,1.1049891636346172,0.0,0.0,0.01693608365550059,0.010678685049127971,0.005855157887494216
2015-03-27,5.714735495560801,12.115197077312828,3.1772787494553962,0.0,0.0,0.8935535258919781,0.01977744538017168,0.007753432201171634
2015-03-28,10.807961028367021,8.076125149708988,1.2907572294442806,0.0,0.0,0.4208841168966426,0.028453066609558514,0.012000661570738563
2015-03-29,8.520629295382594,5.449435993629731,3.564948163519572,0.0,0.0,0.9481118360436783,0.025771627434622787,0.00637203336858335
2015-03-30,7.812695422794166,10.373097346674935,1.7403344747125433,0.0,0.0,0.7590647145266507,0.024591292699512032,0.013771960719652598
2015-03-31,19.157587517954553,11.22220575590162,4.755452937561422,0.0,0.0,0.2562199360478804,0.028524492889337096,0.014778750746377418
2015-04-01,5.483036437564822,6.399623070259061,2.889392416225983,0.0,0.0,0.9476334403349082,0.02505257396779091,0.005789778223822043
2015-04-02,8.312152151359456,10.982037214139336,3.450122433345011,0.0,0.0,0.132915212868141,0.02729290467146786,0.005679092960427397
2015-04-03,11.997281201455193,13.96601005575339,4.071928221232952,0.0,0.0,0.5174929054514057,0.024015433314339283,0.011194131208465408
2015-04-04,19.093425635756887,8.350048399605349,1.0146022182613366,9.393381414675252,0.0,0.2154122207561916,0.022536544425751114,0.011595566391286623
2015-04-05,12.591654054970626,6.111612152232927,4.307890601331387,0.0,0.0,0.7868915740019223,0.027318200378262582,0.008897893306860265
2015-04-06,17.980528443957517,11.50461445355159,4.173315460005649,0.0,0.0,0.6927263907387279,0.013415516863298473,0.011284886796169628
2015-04-07,16.636188360539524,7.260503080903817,1.5687826180761797,0.0,0.0,0.5774126799115615,0.023986022809552157,0.014464753901774478
2015-04-08,6.555634387700547,10.30080442417852,1.192680250611648,1.7159691458566217,0.0,0.32564718578812346,0.020955187021145856,0.008564464224802039
2015-04-09,9.427524369772202,11.714512542609228,2.5048634008866246,0.0,0.0,0.5196337544986149,0.012306205348363158,0.012739836055202416
2015-04-10,17.327752876521217,12.534432097222933,2.4233599625585547,18.66520246957595,0.0,0.06454027403603568,0.02383157682947425,0.013900048444867589
2015-04-11,13.581513446828298,10.905201065925244,4.3937820107571195,0.0,0.0,0.12678965818493937,0.018311834757654605,0.00677057641744002
2015-04-12,10.238822956247255,8.782780177677939,2.031819487100773,0.0,0.0,0.6303646187011902,0.026968503202549204,0.0057151701513191945
2015-04-13,15.868604570191149,11.192000563563361,3.1778898931442328,0.0,0.0,0.8305003126769042,0.02417521399718585,0.009205241100899441
2015-04-14,15.837683263810842,13.44480444726701,1.4659799844849868,0.0,0.0,0.7558642676181597,0.014389057715628751,0.012427792458801708
2015-04-15,11.030579595856082,10.29766220175426,1.157392382582369,0.0,0.0,0.19167583446038217,0.01710019144811922,0.010176832256732457
2015-04-16,14.483534447024454,8.935923822047412,2.324517840924678,0.0,0.0,0.1920491090809553,0.021779137820676416,0.0147854664897029
2015-04-17,14.296691641603415,7.040096660204646,3.604034979139144,13.151685371463998,0.0,0.1435184485933696,0.015810185598575315,0.005626352392185971
2015-04-18,5.804850056601464,5.954236386717073,4.999461429635583,0.0,0.0,0.21132142539472698,0.010588134542287644,0.007246703079710775
2015-04-19,11.188586374271384,11.011542831835103,4.388331075233289,0.0,0.0,0.06432305749703027,0.01809622180276868,0.0079402822886371
2015-04-20,11.949466267679245,8.614693844388865,4.215336838634146,0.0,0.0,0.1326697933723655,0.015347931523238472,0.013299764453097995
2015-04-21,13.574384625803388,9.279278041122472,2.788636857329766,0.0,0.0,0.6960367566677896,0.012915626957499022,0.014222713168676172
2015-04-22,10.104199654307267,6.265881202888862,2.5628771331412428,0.0,0.0,0.9602077305803128,0.023411475872050478,0.013011487320287025
2015-04-23,10.301235641159147,11.364577610876346,3.365842656481562,0.0,0.0,0.8954700503306969,0.021237823828641176,0.01094178927026223
2015-04-24,8.869226988428927,9.399962820168621,4.488478275387868,7.761287284597116,0.0,0.7600891777003347,0.01799818361500414,0.013341056278097486
2015-04-25,19.128318210823036,5.062368041870974,2.7201012445908064,7.199480489497541,0.0,0.9100891909503124,0.028394266715297198,0.006173727096593024
2015-04-26,6.848666571361958,14.181349580276223,2.888106995122394,0.0,0.0,0.9870563238525775,0.020150764936060134,0.0052615329478247815
2015-04-27,8.045664348782644,9.75146824777524,1.5507748199005018,0.0,0.0,0.35900061003038886,0.010061177296956988,0.01179221835658711
2015-04-28,14.682972221413275,13.13230020762398,1.547823439086501,0.0,0.0,0.13793510274350207,0.025462714623888064,0.014586553491982665
2015-04-29,14.81462384444212,9.603033758012094,1.2125210768410848,0.0,0.0,0.4756315863299524,0.02339845760672263,0.010565404245030677
2015-04-30,10.64652845852995,13.303444637717403,2.5333143178886783,0.0,0.0,0.03508903040748579,0.024727680886716532,0.0065139686354879775
2015-05-01,11.150909706461581,9.926243759332511,3.5217474818776386,0.0,0.0,0.923005429629816,0.018305039938003566,0.010934407372928109
2015-05-02,12.330525533176555,8.339445910238812,1.8205899386856381,0.0,0.0,0.40977056941971535,0.014077140575283014,0.012236409960147899
2015-05-03,14.609178659244646,11.493665333327373,3.1551499748336482,0.0,0.0,0.4622638968223476,0.021470003536460083,0.005720252673294334
2015-05-04,7.183441526436507,11.020463020827222,4.9378973454116615,0.0,0.0,0.5609838013682235,0.012793878016077388,0.012333192754143189
2015-05-05,8.785791679508435,8.446234372462902,4.300183119162019,0.0,0.0,0.19952965887616236,0.027993946064346208,0.01368818600126627
2015-05-06,17.54234062640919,10.13908117386351,3.5078225773442093,0.0,0.0,0.17405830120764243,0.02906530670217361,0.01264594764218848
2015-05-07,16.81336834574771,13.062091989742123,4.9954090173555965,0.0,0.0,0.8967596258089693,0.012500159650772925,0.01199781338941643
2015-05-08,16.66831216436048,13.968677678014535,3.7778670713405034,0.0,0.0,0.3955985489349989,0.018842850156145168,0.00886203766017539
2015-05-09,6.280551912142259,13.731835874155076,1.7381294848009188,0.0,0.0,0.005014239212463134,0.01964120568965224,0.012156646472076652
2015-05-10,10.49113159325217,13.51473525618339,1.2814009829740285,12.762565135357244,0.0,0.6989261410558274,0.023498734033326005,0.010491394036935924
2015-05-11,6.5730525696916065,9.571013711139406,1.4949159220590262,0.0,0.0,0.16851747364403447,0.028513228048129224,0.0077198490110529094
2015-05-12,16.773286077726034,9.730868999907097,2.823398111916499,0.0,0.0,0.3394577562981186,0.01859828527220437,0.01087832551655626
2015-05-13,13.94079196296519,14.853210214356634,4.384310855281418,3.609876768489333,0.0,0.6152131543340438,0.021624758152812437,0.014940534749772378
2015-05-14,13.96762204797942,9.320916248619659,4.996374489484216,0.0,0.0,0.1815740649456229,0.028589135166828948,0.01377999653149058
2015-05-15,17.810177033493986,10.466487926743799,4.906616429595749,0.0,0.0,0.11389718507005864,0.011061433217848068,0.009343957275481426
2015-05-16,6.622271322398005,5.662986879250402,4.526833987055775,0.0,0.0,0.15986802559290958,0.015562341928794368,0.011529893208436994
2015-05-17,17.065287033336794,6.6310878077113955,4.7342806711525895,0.0,0.0,0.5308716998668129,0.012614869717969102,0.00893532805499483
2015-05-18,17.233582286630394,11.766195708388661,3.864769902039686,0.0,0.0,0.2360510403769328,0.013423150611275556,0.014286038579746457
2015-05-19,8.461562716553248,10.902841172097338,4.4661001073068896,0.0,0.0,0.48692147530411245,0.02875957143344013,0.01460934502696986
2015-05-20,14.596524834985889,5.012273507741395,4.447568748771527,0.0,0.0,0.7278112306580174,0.023048734066411614,0.007387935501483953
2015-05-21,5.30840239189062,8.93522625131401,3.994608094776274,11.192050715728822,0.0,0.3792373294965451,0.01920598469074386,0.006914961448037895
2015-05-22,10.163281635561571,9.577820115593635,1.5414895345092559,0.0,0.0,0.16177062635734984,0.025205318985976718,0.00997504122066106
2015-05-23,13.838606045402488,6.286566464132083,1.1795939120676326,0.0,0.0,0.3267093706657147,0.023254063449102448,0.006686342499536962
2015-05-24,7.303057248223198,7.589230442889788,2.329642465004227,0.0,0.0,0.913558674129748,0.012722248010695686,0.010169070761254891
2015-05-25,7.713678574742966,9.005033571365269,1.771562723165753,0.0,0.0,0.2490271817535653,0.019793249771280604,0.008573034094654802
2015-05-26,19.68269919224919,5.908156189131918,4.996230597757728,0.0,0.0,0.4338372045585488,0.01286972957015749,0.011662303162088137
2015-05-27,5.061319918167186,10.528247934317815,3.0029395375368284,12.312518389740411,0.0,0.8512862556043246,0.013845395872015595,0.0061235767389356335
2015-05-28,9.052391447778753,12.571670325543174,1.941727361875663,0.0,0.0,0.3203799055090435,0.025191185349077265,0.006405431877519269
2015-05-29,5.654733045577452,7.543961198711781,2.5267831506504925,0.0,0.0,0.4065594406927181,0.029513853317565182,0.00870733474426216
2015-05-30,8.512394320844141,14.107989934984479,4.207616003202936,0.0,0.0,0.24403824650133765,0.029934938924803006,0.009523285542436491
2015-05-31,10.412840640034565,5.819432469230936,2.5113776915631267,0.0,0.0,0.11514295488856063,0.018438672286028655,0.014113020333111844
2015-06-01,15.758151351392602,5.013188741084611,3.4119401983759627,7.7496260552726115,0.0,0.8144537694479635,0.02294345497105008,0.007949764404974965
2015-06-02,5.034483024206191,10.784297958790727,4.837222828178081,1.3088645192309811,0.0,0.2461818504106078,0.012912739953367086,0.014503237077610122
2015-06-03,14.220592127205155,7.468233892783333,1.357404451787867,0.0,0.0,0.31426438021789604,0.026376264560203894,0.0056266734984006285
2015-06-04,14.74037295685751,5.380932796115233,1.0605566056278146,0.0,0.0,0.15985003552065846,0.026189426731380305,0.013166846334685324
2015-06-05,19.070359286230207,11.752642151256754,4.788557640044493,0.0,0.0,0.5239265234439726,0.02189717421212362,0.005363949856318895
2015-06-06,18.07423348560058,11.113679958938189,4.681239495850174,0.0,0.0,0.06366763430520639,0.028835706044434167,0.011041237066702722
2015-06-07,8.793090855315633,10.182208075896865,4.367050749121313,0.0,0.0,0.958362397346864,0.016164548770079612,0.012579860002408159
2015-06-08,5.915664637060347,11.287940844217012,3.249585311718408,0.0,0.0,0.7411847276713193,0.02497999524902672,0.007831430044222838
2015-06-09,11.382897279927489,12.822690538950905,4.837036996819318,0.24403235650899857,0.0,0.628283218428776,0.02083301039209722,0.008025711018505225
2015-06-10,6.365063002155402,9.596659589255633,4.233625052057554,0.0,0.0,0.12320674007048105,0.016618610021082142,0.007845026074687643
2015-06-11,9.542830885852135,9.231654716813278,3.051343440425425,0.0,0.0,0.04805181910944534,0.021104776501849463,0.006107330346076673
2015-06-12,19.75793493542247,11.076410124469973,1.5909559614002013,4.2518607029114825,0.0,0.8940395126500419,0.010376471375617955,0.008661769486093386
2015-06-13,6.961235925696895,12.020725011879955,4.901516054303897,0.0,0.0,0.924324304720945,0.02911937772630934,0.008371929018491434
2015-06-14,12.008354784659002,7.691109035419404,4.338561036711921,0.0,0.0,0.6369229792975563,0.02706569817784306,0.013236496038732271
2015-06-15,11.99217274347676,12.638565658920148,1.5861339467074576,0.0,0.0,0.783935795652326,0.018345594898885424,0.00990290004987614
2015-06-16,17.154544529394315,14.628120590170997,4.731597450719743,0.0,0.0,0.6016244047436538,0.018974016674906696,0.010072599241183785
2015-06-17,6.0120079311429775,11.07286135839616,2.565952417975282,0.0,0.0,0.43235328815345053,0.017117440383961208,0.008194972949750053
2015-06-18,5.667855384110396,12.832693267048901,2.593786740888321,0.0,0.0,0.22676584908881492,0.02887556402814822,0.012126206679428299
2015-06-19,11.922150274085814,12.846224282312981,4.642139722731967,0.0,0.0,0.04640860979841688,0.019409207502591272,0.012869574877475101
2015-06-20,18.571587202096453,8.549932449699554,1.814967826093571,7.579917675036922,0.0,0.8769422019790405,0.011956959742931981,0.007851072261406418
2015-06-21,5.85728933462825,13.677544704822102,2.3213670638484625,0.0,0.0,0.9395152147804111,0.026970615362312995,0.008357004891629768
2015-06-22,19.267688061756097,14.725084206643139,3.5402803437428028,0.0,0.0,0.6703360405628747,0.012080417406572936,0.014237180757941465
2015-06-23,15.455027322370626,10.10887001770354,2.9388036952706407,0.0,0.0,0.6024836166699291,0.026087372035932296,0.012477470512033208
2015-06-24,5.978403506849126,8.957601002935945,2.1864425081239545,0.0,0.0,0.3813949612726981,0.014933773938333384,0.006139606462764097
2015-06-25,9.127663218973245,6.660857514657134,4.517170600217364,0.0,0.0,0.9250750775567541,0.02704383684716282,0.010263647137258254
2015-06-26,12.393212116621932,13.147571295453798,2.2312125086393615,6.78444909073495,0.0,0.12239053109779618,0.022086325388356035,0.014127746084219024
2015-06-27,7.324845459079492,12.435038868441383,3.9720771265590002,17.957207055502742,0.0,0.8002270121742013,0.029995878503995814,0.007155966086224045
2015-06-28,15.575915618468636,13.199255557171103,1.0909264185425833,0.0,0.0,0.6915794888734275,0.016224893233029877,0.005632180209047575
2015-06-29,12.557675280875422,8.9505765280039,4.62531076444227,0.0,0.0,0.44413565685338563,0.019912971563330037,0.007755880017492571
2015-06-30,8.922195799965142,7.2594726407098245,2.8783173943087728,0.0,0.0,0.43595735860446005,0.01150133020521962,0.010256542380725
2015-07-01,7.531429392449681,14.876496450556603,2.3632376176351175,0.0,0.0,0.7760470664843705,0.012056426004437657,0.011802500496590151
2015-07-02,18.903831387405766,8.678688700133115,2.120541908945392,0.0,0.0,0.12341465502699578,0.029439712172743812,0.008687599878584243
2015-07-03,11.507665758075255,13.625739941142733,4.493809452783392,0.0,0.0,0.5435561070333533,0.017156184253494404,0.008546155795720456
2015-07-04,15.08616664866327,10.303256775132095,2.029249022230001,0.0,0.0,0.7620690538353018,0.017830827739714228,0.011421779064653765
2015-07-05,12.260809432809852,6.557680798491738,2.4321284103150016,0.0,0.0,0.20247761850488166,0.015135234964149716,0.010687332579920616
2015-07-06,7.268055678886327,6.28710277348862,3.4664251098945247,0.0,0.0,0.4957634495604647,0.02181327223219575,0.007479888348127649
2015-07-07,17.921552896434385,12.27198762474477,2.122310424505317,0.0,0.0,0.4347386655814933,0.019523455970514154,0.005651139269015734
2015-07-08,10.57249711086964,11.29134323028897,4.450815328958817,0.0,0.0,0.8668953407875801,0.021348696226482066,0.010190030234088975
2015-07-09,16.84264442406159,10.87620910962249,3.9408220969931547,0.0,0.0,0.28339347316871966,0.01187714128948442,0.011856344682434372
2015-07-10,11.91192615383355,10.93109402437777,1.7280559467013474,4.540536178080091,0.0,0.061278730113430324,0.017509749202300747,0.010813821731879229
2015-07-11,15.71339514215653,14.974167837632947,1.3356913138978967,0.0,0.0,0.8531411569391415,0.02288808040201417,0.0055645902316493615
2015-07-12,9.623162374517527,9.681989452944554,2.316386172683817,0.0,0.0,0.568741003015124,0.01441062707009285,0.008269707309578118
2015-07-13,19.92907857566232,14.66591790949482,2.863077430675863,0.0,0.0,0.5971737574343534,0.02938894808234465,0.009920198150209471
2015-07-14,7.4169696094960935,11.890483447410082,4.809367822817472,0.0,0.0,0.9598621081200992,0.011817638918487925,0.0109503679579372
2015-07-15,17.441877521359245,13.78934844261041,4.179746097273135,0.0,0.0,0.08904572421234369,0.015361420745549765,0.01111165295067898
2015-07-16,14.55931551940974,5.849400319793853,4.301851154468231,0.0,0.0,0.8579967812564105,0.02288298468907314,0.006178187305558221
2015-07-17,6.421562738317133,11.471148135966738,4.402147118850071,0.0,0.0,0.22736966548188287,0.019583460212132114,0.011180355656489642
2015-07-18,10.397400074738123,10.620942715237973,1.187439643203755,12.598616442791586,0.0,0.10042797284191018,0.015813956788789187,0.013822962574125956
2015-07-19,12.019419489365884,12.271352862852146,1.1450406413992695,0.0,0.0,0.022895391032038193,0.012837993345555212,0.009515058428558846
2015-07-20,16.347971376202082,14.28285105374396,3.2330903331557344,0.0,0.0,0.4381223926354122,0.02294864027287212,0.012028395706109325
2015-07-21,15.755329570231108,9.073249780206135,2.142799052868603,8.820331534771572,0.0,0.5810225806958639,0.02275721540681249,0.009395960420829092
2015-07-22,5.970349378545801,7.6244316172122275,1.272290130456693,0.0,0.0,0.37671241519001764,0.017394235143646103,0.01305245493986204
2015-07-23,17.013215675678186,12.455561876987804,2.32391175175551,0.0,0.0,0.13837335819137653,0.01027312035343613,0.009948983150742049
2015-07-24,5.423014441821167,14.274795440499844,2.784892003886113,0.0,0.0,0.9643276634067932,0.026999090139188678,0.012258552283702772
